date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20180808,31,0,64.8,17000,3300
20180809,28.8,2,76.3,18000,2994
20180810,30.7,0,60.9,21000,2994
20180811,31,0,55.8,21000,2994
20180812,30.6,5,61.3,21000,3088
20180813,30.5,1,68.6,21000,3088
20180814,31.7,0,58.3,21000,3025
20180815,31.7,1,59.5,21000,3025
20180816,29.9,0,51,22000,3338
20180817,27.2,0,39.8,22000,3338
20180818,26.7,0,44.6,22000,3338
20180819,28.2,0,50.6,20000,3318
20180820,29.1,0,55.6,20000,3318
20180821,26.6,5,71.4,22000,3286
20180822,30.7,0,54.1,22000,3256
20180823,29.4,3,59.1,24000,3170
20180824,24.4,7.5,86.3,24000,3170
20180825,25.2,0,68,24000,3170
20180826,23.2,2,70,24000,3170
20180827,22.7,19.5,91,24000,3170
20180828,23.7,96.5,92.4,26000,3289
20180829,25.2,42,86,26000,3464
20180830,25.3,9.5,80.9,30000,3744
20180831,25.6,0.1,67.4,33000,3744
20180901,25.5,0,59.4,33000,3744
20180902,25.1,0,55.8,35000,3816
20180903,23.3,34.5,85.3,35000,3816
20180904,23.2,0,69.4,40000,3816
20180905,24,0,63.5,43000,3996
20180906,24.1,1,69.9,45000,4481
20180907,22,0.5,54.6,45000,4796
20180908,21.7,0,48.8,45000,4796
20180909,22.2,0,49,48000,4838
20180910,22.9,0,49.5,48000,4838
20180911,21.6,0,48.1,48000,4963
20180912,22.8,0,52,48000,4923
20180913,23.5,0,63.5,50000,7075
20180914,23.5,0.5,66.9,50000,7242
20180915,23.3,0.2,76,50000,7242
20180916,22.2,2,83.6,50000,7242
20180917,22.3,0.1,64.3,50000,7242
20180918,22,0,59.8,50000,7242
20180919,22.1,0.2,59.1,50000,7408
20180920,19,5,82.4,53000,8075
20180921,19.4,18,85.8,50000,9842
20180922,20.8,6.5,62.3,50000,9842
20180923,19.4,0,52.9,50000,9842
20180924,17.6,0,48.3,42000,9842
20180925,17.8,0,48,42000,9882
20180926,19.4,0,47.9,42000,9882
20180927,18.9,0,47.6,42000,9882
20180928,17.5,0,58.1,45000,9882
20180929,20.2,0,55.5,45000,9882
20180930,17.6,0,52.5,45000,9882
20181001,15.4,0,55.1,43000,9882
20181002,15.9,0,61.4,48000,9882
20181003,17.3,0,58,48000,9882
20181004,19.3,0,56.5,55000,8550
20181005,16.9,36.5,84.1,50000,8550
20181006,18,55.5,84,50000,8550
20181007,16.4,0,53.5,50000,8550
20181008,14.8,0,47,47000,8550
20181009,15.3,0,52.5,47000,8550
20181010,12,7,61,47000,8550
20181011,9.7,0,51,45000,8550
20181012,10.9,0,54,45000,8550
20181013,12.5,0,54,45000,8550
20181014,13.2,0,60,45000,8550
20181015,15.2,0,69.9,45000,8550
20181016,14.5,0,55.9,45000,8550
20181017,12.4,0,53.3,45000,8550
20181018,12.7,0,59.5,45000,8550
20181019,13.1,0,54.3,43000,8550
20181020,13.4,0,53.9,43000,8550
20181021,13.4,0,49.5,45000,8550
20181022,14,0,50,45000,8550
20181023,12.2,5,75.1,43000,8550
20181024,12.5,0,66,43000,8582
20181025,13.8,0,55.5,40000,8716
20181026,12.2,11,74.1,40000,8716
20181027,8.7,0,49.6,40000,8716
20181028,8.3,5.5,77.1,37000,8716
20181029,7.2,0,57.3,37000,8716
20181030,6.1,0,51.3,33000,8516
20181031,7.4,0,55.4,33000,8516
20181101,8.4,0,53.4,33000,6480
20181102,10.6,0,54.9,33000,6480
20181103,11.2,0,56,33000,6480
20181104,11.6,0,55,30000,6480
20181105,11.9,0,65.5,30000,6480
20181106,12.2,0,70.5,30000,6480
20181107,12.8,2,79.5,30000,6270
20181108,11.8,64,93.8,30000,6427
20181109,12.1,1,69,30000,6427
20181110,11.9,0,69.1,30000,6427
20181111,8.1,0,67.6,32000,5610
20181112,8.1,0,52.3,32000,5610
20181113,8.8,0,51.6,32000,5523
20181114,9.8,0,55.5,32000,5523
20181115,9.7,0,55.4,32000,5373
20181116,8.8,0,65.1,32000,5373
20181117,4.9,0,50.8,32000,5373
20181118,6.1,0,48.8,32000,5256
20181119,6.5,0,50.4,32000,5256
20181120,6.5,0.2,39.9,32000,5256
20181121,5.8,1,57.1,32000,5256
20181122,2.3,0,35,32000,5350
20181123,1.9,0,29.6,32000,5350
20181124,2.6,10.9,71.1,32000,5350
20181125,4.8,0,77.8,30000,5350
20181126,6.3,0,70.1,30000,5350
20181127,7.1,0,65,30000,5214
20181128,5,0,27.1,32000,5214
20181129,3.5,0,41.4,32000,5143
20181130,2.7,0,46.1,32000,5143
20181201,5.5,0,42.3,32000,5143
20181202,8.2,0,50.1,32000,5291
20181203,11.5,9.5,87.4,32000,5291
20181204,6.7,5,74.9,32000,5291
20181205,0,0,39.5,30000,5006
20181206,2.4,0,50.5,32000,5006
20181207,-7.3,0,37.1,32000,5006
20181208,-8.3,0,37.1,32000,5006
20181209,-7.2,0,27,32000,5006
20181210,-2.5,0,33.3,32000,5006
20181211,0.2,0,44.8,32000,5006
20181212,-1.9,0,39,32000,5006
20181213,-2.2,1.3,57.4,25000,4761
20181214,-4.4,0,44.3,28000,4761
20181215,-2.4,0,46.8,28000,4761
20181216,0,0.3,63.8,28000,4761
20181217,1.6,0.3,60.1,28000,4761
20181218,2.6,0,56.3,28000,4761
20181219,4,0,53.4,26000,4761
20181220,3.4,0,45.5,28000,4831
20181221,5.6,0,40.1,30000,4831
20181222,6.9,0,48.9,30000,4831
20181223,2.4,0,43,30000,4831
20181224,-2.3,0,35.9,30000,4831
20181225,0.6,0,53.4,28000,4831
20181226,-1.5,0,40.8,28000,4831
20181227,-10.1,0,28.3,26000,4927
20181228,-10.5,0,33,26000,4927
20181229,-7.6,0,29,26000,4927
20181230,-6.8,0,35.9,25000,4927
20181231,-5.4,0,39.6,25000,4927
20190101,-5,0,49.5,25000,4927
20190102,-4.9,0,42.8,25000,4927
20190103,-3.5,0,38.8,28000,4784
20190104,-1.1,0,55.5,26000,4784
20190105,-2.8,0,40.3,26000,4784
20190106,-2.8,0,35,26000,4784
20190107,-1.9,0,46.4,26000,4784
20190108,-3.5,0,31,26000,4784
20190109,-4.7,0,28.8,26000,4784
20190110,-0.6,0,48.8,28000,4703
20190111,2.4,0,58.8,26000,4703
20190112,2.8,0,47.6,26000,4703
20190113,1.2,0,54.3,28000,4703
20190114,1.4,0,68.6,28000,4703
20190115,-1.7,0,58.8,28000,4703
20190116,-5.2,0,45.9,30000,4703
20190117,-0.3,0,45.8,28000,4703
20190118,0.6,0,44,30000,4703
20190119,3.6,0,59.8,30000,4703
20190120,-1.4,0,38.5,30000,4703
20190121,-1.2,0,57.8,30000,4703
20190122,1.7,0,62,30000,4615
20190123,2,0,48.9,26000,4615
20190124,0.1,0,34.9,28000,4833
20190125,-1.2,0,27.6,30000,4833
20190126,-2.5,0,30.9,30000,4833
20190127,-0.1,0,52.5,30000,4868
20190128,1.2,0,40.4,30000,4868
20190129,-0.2,0,35.5,30000,4699
20190130,1.8,0,54.6,32000,4699
20190131,-2,0,29,25000,4699
20190201,-2.1,0.3,47.6,30000,4699
20190202,1.4,0,60,30000,4699
20190203,3.3,16,92.9,30000,4699
20190204,-0.6,0,40.4,30000,4699
20190205,2.8,0,37.1,30000,4740
20190206,5.1,0,54.9,30000,4740
20190207,-2.1,0.5,45.5,30000,4740
20190208,-6.1,0,31.5,32000,4740
20190209,-5.4,0,30,32000,4740
20190210,-5,0,31.3,30000,4846
20190211,-3,0,34.9,30000,4846
20190212,-0.6,0,35.5,25000,4878
20190213,-2.1,0,26.6,25000,4836
20190214,-0.5,0,24.3,30000,4941
20190215,-0.8,2.2,72.8,32000,4741
20190216,-2.7,0.2,59,32000,4741
20190217,-1.8,0,47.4,34000,4741
20190218,0.9,0,43.5,34000,4741
20190219,1.4,4.6,80.8,30000,4741
20190220,1.7,0,67.8,32000,4741
20190221,2.4,0,59.4,30000,4910
20190222,4,0,56.1,32000,4836
20190223,6.8,0,41,32000,4836
20190224,6.3,0,45,32000,4836
20190225,4.7,0,55.8,32000,4836
20190226,5.2,0,32.8,32000,4836
20190227,7.8,0,31.3,32000,4836
20190228,6.6,0,39.5,32000,4836
20190301,6.6,0,42.3,32000,4836
20190302,7.8,0,37.6,32000,4745
20190303,9.4,0,36.4,32000,4745
20190304,9.9,0,46.1,32000,4745
20190305,8.4,0,66.3,32000,4808
20190306,8.4,0,55,32000,4808
20190307,7,0,51.1,28000,4711
20190308,6.1,0,39.4,32000,4711
20190309,7.2,0,31.8,32000,4711
20190310,10.1,0,26.4,34000,4711
20190311,6.6,0,61,34000,4711
20190312,3.9,0,55.1,32000,4711
20190313,3.5,0,38.5,34000,4711
20190314,5,0,45.3,34000,4606
20190315,5.5,3.5,72.8,35000,4544
20190316,4.3,0,69.9,35000,4544
20190317,6.3,0,55.4,38000,4544
20190318,7.1,0,43.8,38000,4544
20190319,10,0,52,38000,4606
20190320,10.3,16.5,79,40000,4606
20190321,7.1,3.3,77.4,40000,4606
20190322,3.3,0,40.9,40000,4628
20190323,3.3,1.7,46.9,40000,4628
20190324,4.3,0,45.4,38000,4691
20190325,7.3,0,56.1,38000,4691
20190326,11.4,0,51.1,38000,4691
20190327,11.6,0,66.4,35000,4691
20190328,9.4,0,49.9,32000,5034
20190329,9.2,0,33.1,38000,4928
20190330,5.2,1.8,72,38000,4928
20190331,4.4,0,46,38000,4928
20190401,5.5,0,39.8,35000,4928
20190402,6.7,0,36.9,35000,4928
20190403,7.6,0,36.1,32000,4928
20190404,9.2,0,43,32000,4940
20190405,11.4,0,41,28000,4876
20190406,9.3,0.8,39.9,28000,4876
20190407,12.6,0,43.1,32000,4940
20190408,11.6,0,25.6,32000,4940
20190409,9.2,17.4,49.1,33000,4940
20190410,7.1,5.6,78.4,30000,4940
20190411,9.5,0,58,30000,4731
20190412,11.4,0,48.5,30000,4731
20190413,11.8,0,34,30000,4731
20190414,9.6,1.7,45.5,30000,4731
20190415,11.6,0,30.9,30000,4731
20190416,14.9,0,26.3,28000,4648
20190417,15.3,0,37.5,30000,4626
20190418,12.6,0,74.4,28000,4463
20190419,13.8,0,57.5,30000,4421
20190420,14.3,1.2,66.9,30000,4421
20190421,14.8,0.3,77.8,27000,4296
20190422,19.3,0,50.6,27000,4296
20190423,20.4,0,52,25000,4296
20190424,19.5,4.1,70.4,23000,4296
20190425,13.2,11.3,75.9,25000,4324
20190426,8.4,4.9,82.1,23000,4388
20190427,11.6,0,52.6,23000,4388
20190428,12.9,0,48.8,20000,4359
20190429,13,0,52.9,20000,4359
20190430,15.5,0,52.8,20000,4255
20190501,16.4,0,48.9,20000,4255
20190502,17.1,0,28.5,20000,3875
20190503,17.9,0,37.5,20000,3875
20190504,19.5,0,40.4,20000,3875
20190505,19.2,0,35.8,22000,3875
20190506,14.5,0,27.1,22000,3875
20190507,15,0,33.4,22000,3798
20190508,15.6,0,48.3,20000,3798
20190509,16.6,0,43.3,20000,3704
20190510,17.8,0,48,23000,3713
20190511,20.3,0,39,23000,3713
20190512,21.6,0,36,20000,3485
20190513,18.7,0,43.4,20000,3485
20190514,19.6,0,44.5,18000,3485
20190515,20.7,0,48.1,18000,3485
20190516,23.5,0,43.8,22000,3288
20190517,23.6,0,44.9,18000,3288
20190518,22.8,0,46.8,18000,3288
20190519,19.4,22,93,18000,3288
20190520,16.4,8.7,63.6,18000,3288
20190521,17.2,0,52,17000,3288
20190522,19.5,0,46,18000,3288
20190523,22.1,0,45,16000,3308
20190524,24.2,0,46.4,16000,3308
20190525,23.4,0,45.6,16000,3308
20190526,24.5,0,39,16000,3214
20190527,17.8,7.1,80.9,16000,3214
20190528,18.1,0,45.9,18000,3214
20190529,20.3,0,48.4,16000,3214
20190530,19.6,0,48,16000,3183
20190531,19.1,0,49.6,17000,3183
20190601,18.9,0,60.5,17000,3183
20190602,21.1,0,42.1,16000,3183
20190603,23.1,0,42.9,16000,3183
20190604,22.6,0,56.4,16000,3183
20190605,23,0,63.8,17000,3183
20190606,21.2,7.5,75.9,17000,3136
20190607,20,35.3,77.3,17000,3136
20190608,21.9,0,57.5,17000,3136
20190609,21.6,2.5,66.1,17000,3136
20190610,18.4,9.5,70.3,17000,3136
20190611,20.5,0,51.1,17000,3136
20190612,21.5,0,57.1,17000,3350
20190613,23,0,51.9,16000,3216
20190614,23,0,54.8,16000,3251
20190615,21.9,2.1,61.5,16000,3251
20190616,22,0,55.4,16000,3236
20190617,21.7,0,59.1,16000,3236
20190618,20.8,13.8,78.6,16000,3236
20190619,21.4,0.2,77.8,15000,3215
20190620,22.7,0,70.6,15000,3380
20190621,22.1,0.2,72.9,15000,3359
20190622,24.2,0,42.3,15000,3359
20190623,25,0,40.4,14000,3254
20190624,25.2,0,46.9,14000,3254
20190625,25.6,0,49.1,13000,3254
20190626,25.5,0,52.6,13000,3238
20190627,25.5,1.4,70.5,14000,3175
20190628,24.7,0,67.3,14000,3206
20190629,23.1,1.5,72,14000,3206
20190630,23.9,0,73.5,14000,3206
20190701,23.9,0,64.4,14000,3269
20190702,24.4,0,63.5,14000,3269
20190703,24.1,0,64.6,14000,3206
20190704,25.4,0,59.6,14000,2925
20190705,27.6,0,42.1,16000,2925
20190706,29.7,0,40.9,16000,2925
20190707,26.7,0,43.3,16000,2904
20190708,25.1,0,46.6,16000,2904
20190709,25,0,46.4,16000,2904
20190710,22.7,8.5,64.1,16000,2904
20190711,21.9,2.9,76.9,17000,2904
20190712,23.6,0,65.5,17000,2923
20190713,24.9,0,67.3,17000,2923
20190714,25.9,0,64.6,17000,2923
20190715,23.8,7.7,80,17000,2923
20190716,24.7,6.3,79,18000,2923
20190717,25.6,0.7,73.9,18000,2923
20190718,26.9,0,65,20000,3048
20190719,28.6,0,61.3,20000,3110
20190720,28,1.1,66.9,20000,3110
20190721,25.1,6.2,87.1,18000,3110
20190722,26.7,0.1,74.6,18000,3110
20190723,28.1,0,70.8,18000,3108
20190724,26.5,1,82.3,17000,3110
20190725,26.3,9.7,90.1,17000,3043
20190726,25.1,60,95.3,16000,3169
20190727,28.4,0.6,76.6,16000,3169
20190728,26.1,25.6,88.3,16000,3147
20190729,27.5,0.5,74.5,16000,3147
20190730,28.1,1.2,75.3,18000,3114
20190731,25.8,62.3,91.1,18000,3114
20190801,26.3,26.9,86.4,16000,3183
20190802,28.4,0,74.6,16000,3183
20190803,29.4,3,69,16000,3183
20190804,28.3,8.6,75.9,16000,3183
20190805,30.5,0,65.5,16000,3183
20190806,31.6,0,51.4,18000,3183
20190807,26.9,8,78.1,20000,3183
20190808,28.9,0,71.4,24000,3111
20190809,29.8,0,69,22000,3076
20190810,31.5,0,57.9,22000,3076
20190811,30.4,6.7,53.6,22000,3076
20190812,26.6,56.2,91.8,22000,3076
20190813,29.2,6.4,76.9,22000,3076
20190814,30.4,0,63.9,23000,3147
20190815,25.9,16.2,82,23000,3147
20190816,25.9,0.1,74.5,23000,3004
20190817,25.9,0,69.5,23000,3004
20190818,25.6,0,66.5,22000,3039
20190819,26.3,0,60.6,22000,3039
20190820,28.2,0,56.3,22000,3045
20190821,27,1.3,67.3,22000,3063
20190822,26.9,0,66.5,22000,3254
20190823,26.2,0,58.4,23000,3254
20190824,24.1,0,60.9,23000,3254
20190825,25,0,66.6,23000,3310
20190826,26.4,0,63.8,23000,3310
20190827,25.7,20,71.1,23000,3417
20190828,26.1,0,66.2,24000,3417
20190829,23.4,36.9,77.1,25000,3489
20190830,22.6,0.2,66.3,27000,3489
20190831,23.5,0,65,27000,3489
20190901,23.7,0,64,23000,3489
20190902,24.4,0,56.6,23000,3489
20190903,24.1,0,67.6,25000,3489
20190904,22.8,22.7,89,25000,3489
20190905,23,36.4,91.4,30000,3740
20190906,25.3,2.4,79.8,32000,3740
20190907,25.7,2.8,72.9,32000,3740
20190908,24.7,0,76.9,30000,3833
20190909,25.1,0,74.3,30000,3833
20190910,23.8,63.2,93.4,33000,3766
20190911,24.3,7.6,71.4,27000,3766
20190912,21,3.9,72.3,27000,3766
20190913,23.3,0.1,60.4,20000,3766
20190914,22.4,0.3,80,20000,4079
20190915,24.2,0,70.4,20000,4079
20190916,24.5,0,53,20000,4079
20190917,23.5,0,41.6,18000,4043
20190918,21,0,46,18000,4133
20190919,19.5,0,46.5,20000,3832
20190920,19.6,0,52.8,25000,3832
20190921,19.6,0,60.3,25000,3832
20190922,18.6,0.4,63.4,30000,3832
20190923,20,0,51.1,30000,3832
20190924,19.8,0,61.3,32000,3693
20190925,20.9,0,64.4,35000,3693
20190926,22.9,0,59.3,37000,3845
20190927,22.9,0,57.5,40000,3973
20190928,23.7,0,58.9,40000,3973
20190929,22.6,0,60.6,37000,4263
20190930,22.4,0,61,37000,4263
20191001,23.1,0,67.1,40000,4417
20191002,21.6,23.1,88,35000,4417
20191003,22.4,4.6,73.4,35000,4417
20191004,22.4,0,71.5,38000,5410
20191005,18.7,0.6,72.6,38000,5410
20191006,18.1,0,53.4,35000,6065
20191007,14.8,25.4,92,35000,6065
20191008,14.7,0,58.8,32000,6169
20191009,13.6,0,48.3,32000,6169
20191010,15.2,0,60.9,28000,7191
20191011,18.8,0,60,26000,6774
20191012,17.9,0,49.3,26000,6774
20191013,17.2,0,52.6,26000,6774
20191014,14.4,0,56.9,26000,6774
20191015,14.5,0,55.6,24000,6774
20191016,14.6,0,58.3,25000,6294
20191017,15.4,0,56,24000,5847
20191018,17,0,58.3,27000,5203
20191019,17,0,63.8,27000,5203
20191020,16.5,0,70.3,27000,5203
20191021,17.1,0,61,27000,5203
20191022,18.1,0,56.1,26000,5203
20191023,17,0,57.3,26000,5131
20191024,18.3,0,47.6,28000,5037
20191025,16.7,0,58,28000,5037
20191026,10,0,60,28000,5037
20191027,11,0,59,28000,5033
20191028,12.9,1.7,65.9,28000,5033
20191029,12.5,0.1,61,28000,4841
20191030,11.2,0,60.3,28000,4841
20191031,14.8,0,73.8,30000,4744
20191101,14.9,0,57.9,33000,4697
20191102,13.6,0,57.3,33000,4697
20191103,14.7,0,57.8,35000,4791
20191104,13.8,0,57.8,35000,4791
20191105,12.4,0,65.1,38000,4791
20191106,11,0,63.6,38000,4791
20191107,9.2,0,42.8,38000,4791
20191108,6.8,0,31.4,38000,4791
20191109,9.5,0,41.4,38000,4791
20191110,10,11.8,59.6,35000,4851
20191111,11.2,1.1,71.6,35000,4851
20191112,9.3,0,63.6,33000,4851
20191113,7.2,7.5,72.3,35000,4851
20191114,1.3,0,30.6,35000,4770
20191115,5.6,18.8,87.4,33000,4734
20191116,6.8,0,81.3,33000,4734
20191117,8.3,21.1,79.4,33000,4734
20191118,4.6,14.7,59.8,33000,4734
20191119,0.2,0,48,35000,4734
20191120,0.5,0,35.5,30000,4784
20191121,4.2,0,37.4,32000,4903
20191122,9.7,0,34.1,32000,4903
20191123,12.1,0,52,32000,4903
20191124,9.8,3.8,74.6,33000,4914
20191125,1.9,0,62.1,33000,4914
20191126,6.6,0,64,33000,4900
20191127,3.1,0,50.8,28000,5160
20191128,3.5,0,52.4,30000,5150
